(128, 147)
(128, 160)
(128, 156)
(128, 138)
(128, 147)
(128, 143)
(128, 173)
(128, 151)
(128, 147)
(128, 160)
(128, 151)
(128, 100)
(128, 108)
(128, 151)
(128, 143)
(128, 143)
(128, 147)
(128, 156)
(128, 143)
(128, 117)
(128, 134)
(128, 138)
(128, 151)
(128, 138)
(128, 160)
(128, 160)
(128, 151)
(128, 164)
(128, 156)
(128, 151)
(128, 147)
(128, 164)
(128, 151)
(128, 156)
(128, 147)
(128, 160)
(128, 138)
(128, 160)
(128, 168)
(128, 164)
(128, 147)
(128, 156)
(128, 134)
(128, 147)
(128, 156)
(128, 78)
(128, 134)
(128, 173)
(128, 156)
(128, 164)
(128, 151)
(128, 156)
(128, 147)
(128, 156)
(128, 104)
(128, 100)
(128, 143)
(128, 143)
(128, 164)
(128, 151)
(128, 138)
(128, 147)
(128, 147)
(128, 156)
(128, 147)
(128, 147)
(128, 143)
(128, 130)
(128, 160)
(128, 151)
(128, 147)
(128, 143)
(128, 143)
(128, 151)
(128, 151)
(128, 147)
(128, 156)
(128, 151)
(128, 181)
(128, 156)
(128, 151)
(128, 138)
(128, 147)
(128, 147)
(128, 151)
(128, 138)
(128, 160)
(128, 151)
(128, 168)
(128, 156)
(128, 147)
(128, 160)
(128, 151)
(128, 156)
(128, 164)
(128, 151)
(128, 100)
(128, 112)
(128, 151)
(128, 156)
(128, 151)
(128, 160)
(128, 143)
(128, 147)
(128, 164)
(128, 160)
(128, 168)
(128, 160)
(128, 156)
(128, 151)
(128, 156)
(128, 151)
(128, 143)
(128, 117)
(128, 104)
(128, 173)
(128, 147)
(128, 173)
(128, 156)
(128, 143)
(128, 164)
(128, 151)
(128, 151)
(128, 108)
(128, 112)
(128, 156)
(128, 173)
(128, 151)
(128, 125)
(128, 134)
(128, 160)
(128, 143)
(128, 164)
(128, 151)
(128, 143)
(128, 173)
(128, 151)
(128, 138)
(128, 147)
(128, 143)
(128, 151)
(128, 156)
(128, 160)
(128, 151)
(128, 147)
(128, 147)
(128, 151)
(128, 138)
(128, 160)
(128, 151)
(128, 143)
(128, 156)
(128, 147)
(128, 168)
(128, 147)
(128, 143)
(128, 91)
(128, 134)
(128, 164)
(128, 143)
(128, 156)
(128, 138)
(128, 147)
(128, 130)
(128, 156)
(128, 147)
(128, 181)
(128, 143)
(128, 151)
(128, 134)
(128, 156)
(128, 147)
(128, 156)
(128, 156)
(128, 156)
(128, 143)
(128, 156)
(128, 143)
(128, 147)
(128, 156)
(128, 143)
(128, 138)
(128, 151)
(128, 151)
(128, 138)
(128, 147)
(128, 147)
(128, 160)
(128, 121)
(128, 160)
(128, 138)
(128, 134)
(128, 143)
(128, 151)
(128, 147)
(128, 130)
(128, 143)
(128, 147)
(128, 143)
(128, 143)
(128, 143)
(128, 168)
(128, 130)
(128, 138)
(128, 160)
(128, 151)
(128, 138)
(128, 147)
(128, 134)
(128, 130)
(128, 160)
(128, 156)
(128, 147)
(128, 147)
(128, 134)
(128, 138)
(128, 156)
(128, 138)
(128, 100)
(128, 108)
(128, 160)
(128, 151)
(128, 134)
(128, 134)
(128, 164)
(128, 130)
(128, 164)
(128, 143)
(128, 147)
(128, 147)
(128, 160)
(128, 173)
(128, 151)
(128, 156)
(128, 156)
(128, 138)
(128, 168)
(128, 147)
(128, 138)
(128, 151)
(128, 138)
(128, 151)
(128, 147)
(128, 151)
(128, 156)
(128, 147)
(128, 151)
(128, 151)
(128, 143)
(128, 138)
(128, 156)
(128, 147)
(128, 147)
(128, 147)
(128, 156)
(128, 143)
(128, 156)
(128, 130)
(128, 147)
(128, 156)
(128, 147)
(128, 156)
(128, 164)
(128, 130)
(128, 147)
(128, 168)
(128, 138)
(128, 147)
(128, 147)
(128, 164)
(128, 168)
(128, 143)
(128, 156)
(128, 147)
(128, 151)
(128, 160)
(128, 104)
(128, 121)
(128, 147)
(128, 173)
(128, 147)
(128, 151)
(128, 156)
(128, 143)
(128, 151)
(128, 138)
(128, 156)
(128, 134)
(128, 168)
(128, 160)
(128, 151)
(128, 117)
(128, 100)
(128, 151)
(128, 147)
(128, 164)
(128, 156)
(128, 160)
(128, 164)
(128, 177)
(128, 143)
(128, 164)
(128, 143)
(128, 156)
(128, 173)
(128, 156)
(128, 160)
(128, 143)
(128, 156)
(128, 147)
(128, 138)
(128, 143)
(128, 121)
(128, 156)
(128, 147)
(128, 130)
(128, 87)
(128, 134)
(128, 164)
(128, 160)
(128, 156)
(128, 147)
(128, 156)
(128, 160)
(128, 121)
(128, 95)
(128, 168)
(128, 138)
(128, 104)
(128, 78)
(128, 117)
(128, 151)
(128, 151)
(128, 121)
(128, 108)
(128, 168)
(128, 143)
(128, 160)
(128, 151)
(128, 151)
(128, 130)
(128, 130)
(128, 143)
(128, 147)
(128, 160)
(128, 143)
(128, 168)
(128, 173)
(128, 147)
(128, 147)
(128, 143)
(128, 160)
(128, 151)
(128, 143)
(128, 151)
(128, 160)
(128, 160)
(128, 143)
(128, 147)
(128, 160)
(128, 160)
(128, 160)
(128, 156)
(128, 156)
(128, 160)
(128, 181)
(128, 156)
(128, 168)
(128, 134)
(128, 156)
(128, 147)
(128, 199)
(128, 151)
(128, 151)
(128, 138)
(128, 177)
(128, 156)
(128, 160)
(128, 156)
(128, 156)
(128, 147)
(128, 147)
(128, 147)
(128, 104)
(128, 130)
(128, 173)
(128, 156)
(128, 164)
(128, 138)
(128, 147)
(128, 147)
(128, 151)
(128, 156)
(128, 186)
(128, 168)
(128, 100)
(128, 138)
(128, 138)
(128, 143)
(128, 164)
(128, 151)
(128, 156)
(128, 168)
(128, 173)
(128, 147)
(128, 138)
(128, 156)
(128, 156)
(128, 138)
(128, 147)
(128, 138)
(128, 156)
(128, 156)
(128, 95)
(128, 121)
(128, 138)
(128, 173)
(128, 143)
(128, 138)
(128, 134)
(128, 160)
(128, 143)
(128, 134)
(128, 156)
(128, 164)
(128, 177)
(128, 156)
(128, 138)
(128, 173)
(128, 143)
(128, 134)
(128, 160)
(128, 156)
(128, 138)
(128, 151)
(128, 160)
(128, 164)
(128, 156)
(128, 156)
(128, 147)
(128, 151)
(128, 151)
(128, 143)
(128, 164)
(128, 164)
(128, 164)
(128, 156)
(128, 168)
(128, 156)
(128, 156)
(128, 156)
(128, 156)
(128, 147)
(128, 143)
(128, 181)
(128, 160)
(128, 147)
(128, 156)
(128, 147)
(128, 160)
(128, 130)
(128, 147)
(128, 156)
(128, 160)
(128, 143)
(128, 147)
(128, 173)
(128, 151)
(128, 151)
(128, 151)
(128, 138)
(128, 156)
(128, 160)
(128, 147)
(128, 156)
(128, 143)
(128, 151)
(128, 177)
(128, 151)
(128, 147)
(128, 151)
(128, 156)
(128, 168)
(128, 134)
(128, 143)
(128, 134)
(128, 168)
(128, 151)
(128, 147)
(128, 156)
(128, 164)
(128, 151)
(128, 143)
(128, 151)
(128, 160)
(128, 138)
(128, 151)
(128, 143)
(128, 134)
(128, 143)
(128, 151)
(128, 151)
(128, 151)
(128, 160)
(128, 168)
(128, 138)
(128, 147)
(128, 156)
(128, 147)
(128, 156)
(128, 164)
(128, 156)
(128, 160)
(128, 168)
(128, 168)
(128, 160)
(128, 160)
(128, 168)
(128, 151)
(128, 168)
(128, 156)
(128, 173)
(128, 177)
(128, 138)
(128, 134)
(128, 134)
(128, 130)
(128, 134)
(128, 143)
(128, 147)
(128, 143)
(128, 138)
(128, 143)
(128, 151)
(128, 134)
(128, 147)
(128, 160)
(128, 134)
(128, 143)
(128, 151)
(128, 147)
(128, 138)
(128, 157)
(128, 125)
(128, 147)
(128, 138)
(128, 151)
(128, 151)
(128, 147)
(128, 151)
(128, 156)
(128, 151)
(128, 160)
(128, 134)
(128, 138)
(128, 164)
(128, 138)
(128, 143)
(128, 143)
(128, 143)
(128, 147)
(128, 147)
(128, 147)
(128, 147)
(128, 147)
(128, 156)
(128, 151)
(128, 143)
(128, 143)
(128, 143)
(128, 138)
(128, 87)
(128, 82)
(128, 117)
(128, 130)
(128, 134)
(128, 143)
(128, 156)
(128, 138)
(128, 134)
(128, 160)
(128, 143)
(128, 147)
(128, 138)
(128, 121)
(128, 147)
(128, 156)
(128, 138)
(128, 138)
(128, 138)
(128, 147)
(128, 151)
(128, 138)
(128, 143)
(128, 147)
(128, 138)
(128, 143)
(128, 143)
(128, 151)
(128, 147)
(128, 147)
(128, 160)
(128, 134)
(128, 147)
(128, 156)
(128, 151)
(128, 147)
(128, 156)
(128, 143)
(128, 143)
(128, 156)
(128, 147)
(128, 160)
(128, 134)
(128, 151)
(128, 147)
(128, 138)
(128, 143)
(128, 151)
(128, 147)
(128, 130)
(128, 151)
(128, 164)
(128, 134)
(128, 156)
(128, 151)
(128, 147)
(128, 130)
(128, 143)
(128, 143)
(128, 143)
(128, 134)
(128, 138)
(128, 138)
(128, 147)
(128, 130)
(128, 143)
(128, 143)
(128, 138)
(128, 143)
(128, 151)
(128, 134)
(128, 156)
(128, 121)
(128, 130)
(128, 147)
(128, 134)
(128, 130)
(128, 147)
(128, 143)
(128, 138)
(128, 164)
(128, 134)
(128, 134)
(128, 138)
(128, 156)
(128, 147)
(128, 130)
(128, 117)
(128, 91)
(128, 138)
(128, 143)
(128, 151)
(128, 164)
(128, 125)
(128, 151)
(128, 125)
(128, 151)
(128, 151)
(128, 147)
(128, 143)
(128, 151)
(128, 151)
(128, 156)
(128, 138)
(128, 134)
(128, 151)
(128, 143)
(128, 134)
(128, 138)
(128, 151)
(128, 147)
(128, 147)
(128, 134)
(128, 151)
(128, 156)
(128, 134)
(128, 143)
(128, 147)
(128, 138)
(128, 134)
(128, 143)
(128, 138)
(128, 156)
(128, 156)
(128, 151)
(128, 151)
(128, 138)
(128, 143)
(128, 147)
(128, 164)
(128, 125)
(128, 147)
(128, 156)
(128, 147)
(128, 160)
(128, 147)
(128, 138)
(128, 138)
(128, 138)
(128, 151)
(128, 143)
(128, 130)
(128, 87)
(128, 151)
(128, 143)
(128, 156)
(128, 134)
(128, 147)
(128, 147)
(128, 156)
(128, 147)
(128, 143)
(128, 134)
(128, 143)
(128, 147)
(128, 147)
(128, 143)
(128, 134)
(128, 156)
(128, 151)
(128, 143)
(128, 134)
(128, 130)
(128, 143)
(128, 151)
(128, 138)
(128, 156)
(128, 151)
(128, 134)
(128, 151)
(128, 143)
(128, 151)
(128, 143)
(128, 151)
(128, 130)
(128, 151)
(128, 147)
(128, 160)
(128, 147)
(128, 143)
(128, 147)
(128, 143)
(128, 100)
(128, 104)
(128, 138)
(128, 143)
(128, 147)
(128, 130)
(128, 164)
(128, 134)
(128, 117)
(128, 134)
(128, 143)
(128, 147)
(128, 134)
(128, 151)
(128, 156)
(128, 138)
(128, 156)
(128, 147)
(128, 147)
(128, 147)
(128, 156)
(128, 156)
(128, 156)
(128, 138)
(128, 151)
(128, 143)
(128, 143)
(128, 168)
(128, 160)
(128, 138)
(128, 147)
(128, 138)
(128, 138)
(128, 156)
(128, 78)
(128, 134)
(128, 168)
(128, 143)
(128, 156)
(128, 138)
(128, 160)
(128, 151)
(128, 156)
(128, 100)
(128, 108)
(128, 134)
(128, 134)
(128, 156)
(128, 138)
(128, 138)
(128, 147)
(128, 130)
(128, 151)
(128, 147)
(128, 151)
(128, 147)
(128, 130)
(128, 138)
(128, 156)
(128, 143)
(128, 134)
(128, 143)
(128, 134)
(128, 147)
(128, 156)
(128, 151)
(128, 147)
(128, 168)
(128, 151)
(128, 147)
(128, 134)
(128, 147)
(128, 151)
(128, 143)
(128, 143)
(128, 143)
(128, 151)
(128, 160)
(128, 151)
(128, 156)
(128, 143)
(128, 147)
(128, 143)
(128, 164)
(128, 151)
(128, 100)
(128, 108)
(128, 147)
(128, 156)
(128, 147)
(128, 147)
(128, 138)
(128, 143)
(128, 151)
(128, 143)
(128, 168)
(128, 156)
(128, 156)
(128, 151)
(128, 151)
(128, 143)
(128, 138)
(128, 117)
(128, 108)
(128, 156)
(128, 151)
(128, 156)
(128, 151)
(128, 138)
(128, 168)
(128, 147)
(128, 151)
(128, 104)
(128, 121)
(128, 147)
(128, 160)
(128, 143)
(128, 138)
(128, 130)
(128, 156)
(128, 138)
(128, 160)
(128, 156)
(128, 138)
(128, 164)
(128, 147)
(128, 138)
(128, 143)
(128, 143)
(128, 147)
(128, 156)
(128, 147)
(128, 151)
(128, 151)
(128, 138)
(128, 151)
(128, 143)
(128, 156)
(128, 143)
(128, 130)
(128, 160)
(128, 151)
(128, 156)
(128, 156)
(128, 130)
(128, 95)
(128, 134)
(128, 160)
(128, 134)
(128, 151)
(128, 134)
(128, 138)
(128, 125)
(128, 151)
(128, 147)
(128, 164)
(128, 130)
(128, 156)
(128, 138)
(128, 143)
(128, 147)
(128, 147)
(128, 138)
(128, 160)
(128, 125)
(128, 147)
(128, 130)
(128, 138)
(128, 156)
(128, 134)
(128, 134)
(128, 143)
(128, 151)
(128, 147)
(128, 134)
(128, 151)
(128, 151)
(128, 125)
(128, 151)
(128, 134)
(128, 134)
(128, 143)
(128, 147)
(128, 138)
(128, 130)
(128, 147)
(128, 147)
(128, 130)
(128, 147)
(128, 138)
(128, 156)
(128, 130)
(128, 134)
(128, 160)
(128, 143)
(128, 143)
(128, 138)
(128, 130)
(128, 130)
(128, 160)
(128, 160)
(128, 143)
(128, 138)
(128, 130)
(128, 134)
(128, 151)
(128, 138)
(128, 95)
(128, 121)
(128, 147)
(128, 147)
(128, 130)
(128, 130)
(128, 151)
(128, 138)
(128, 151)
(128, 138)
(128, 138)
(128, 151)
(128, 164)
(128, 151)
(128, 151)
(128, 151)
(128, 138)
(128, 143)
(128, 147)
(128, 138)
(128, 143)
(128, 143)
(128, 147)
(128, 143)
(128, 151)
(128, 147)
(128, 156)
(128, 138)
(128, 151)
(128, 143)
(128, 143)
(128, 134)
(128, 151)
(128, 147)
(128, 134)
(128, 151)
(128, 147)
(128, 130)
(128, 147)
(128, 134)
(128, 143)
(128, 147)
(128, 138)
(128, 151)
(128, 151)
(128, 134)
(128, 143)
(128, 160)
(128, 147)
(128, 134)
(128, 156)
(128, 160)
(128, 160)
(128, 143)
(128, 147)
(128, 134)
(128, 147)
(128, 151)
(128, 108)
(128, 112)
(128, 147)
(128, 164)
(128, 147)
(128, 143)
(128, 147)
(128, 156)
(128, 138)
(128, 138)
(128, 143)
(128, 138)
(128, 160)
(128, 147)
(128, 143)
(128, 121)
(128, 100)
(128, 151)
(128, 134)
(128, 156)
(128, 147)
(128, 151)
(128, 160)
(128, 160)
(128, 143)
(128, 147)
(128, 147)
(128, 147)
(128, 168)
(128, 147)
(128, 143)
(128, 143)
(128, 147)
(128, 143)
(128, 134)
(128, 143)
(128, 121)
(128, 156)
(128, 143)
(128, 130)
(128, 82)
(128, 130)
(128, 160)
(128, 147)
(128, 147)
(128, 134)
(128, 147)
(128, 160)
(128, 125)
(128, 91)
(128, 156)
(128, 138)
(128, 108)
(128, 78)
(128, 104)
(128, 156)
(128, 151)
(128, 117)
(128, 95)
(128, 160)
(128, 143)
(128, 143)
(128, 147)
(128, 138)
(128, 130)
(128, 143)
(128, 138)
(128, 147)
(128, 151)
(128, 138)
(128, 164)
(128, 151)
(128, 138)
(128, 147)
(128, 147)
(128, 151)
(128, 147)
(128, 143)
(128, 143)
(128, 160)
(128, 151)
(128, 156)
(128, 143)
(128, 156)
(128, 156)
(128, 156)
(128, 156)
(128, 147)
(128, 151)
(128, 181)
(128, 138)
(128, 160)
(128, 130)
(128, 156)
(128, 147)
(128, 199)
(128, 160)
(128, 151)
(128, 130)
(128, 173)
(128, 151)
(128, 143)
(128, 160)
(128, 147)
(128, 151)
(128, 138)
(128, 138)
(128, 104)
(128, 125)
(128, 168)
(128, 164)
(128, 151)
(128, 130)
(128, 143)
(128, 134)
(128, 156)
(128, 147)
(128, 177)
(128, 160)
(128, 100)
(128, 138)
(128, 147)
(128, 138)
(128, 164)
(128, 151)
(128, 151)
(128, 151)
(128, 168)
(128, 147)
(128, 130)
(128, 151)
(128, 156)
(128, 121)
(128, 147)
(128, 138)
(128, 143)
(128, 151)
(128, 91)
(128, 121)
(128, 147)
(128, 151)
(128, 134)
(128, 134)
(128, 125)
(128, 156)
(128, 138)
(128, 143)
(128, 138)
(128, 156)
(128, 168)
(128, 147)
(128, 138)
(128, 160)
(128, 147)
(128, 134)
(128, 138)
(128, 147)
(128, 151)
(128, 143)
(128, 160)
(128, 151)
(128, 151)
(128, 147)
(128, 143)
(128, 160)
(128, 134)
(128, 151)
(128, 151)
(128, 151)
(128, 160)
(128, 151)
(128, 151)
(128, 156)
(128, 143)
(128, 151)
(128, 147)
(128, 147)
(128, 147)
(128, 173)
(128, 143)
(128, 147)
(128, 151)
(128, 138)
(128, 147)
(128, 138)
(128, 143)
(128, 151)
(128, 147)
(128, 143)
(128, 156)
(128, 160)
(128, 147)
(128, 143)
(128, 147)
(128, 138)
(128, 151)
(128, 147)
(128, 151)
(128, 156)
(128, 143)
(128, 151)
(128, 164)
(128, 147)
(128, 147)
(128, 151)
(128, 164)
(128, 160)
(128, 130)
(128, 151)
(128, 130)
(128, 156)
(128, 130)
(128, 156)
(128, 143)
(128, 151)
(128, 147)
(128, 138)
(128, 147)
(128, 143)
(128, 138)
(128, 151)
(128, 138)
(128, 125)
(128, 143)
(128, 147)
(128, 138)
(128, 147)
(128, 156)
(128, 151)
(128, 151)
(128, 143)
(128, 160)
(128, 143)
(128, 147)
(128, 151)
(128, 151)
(128, 156)
(128, 156)
(128, 151)
(128, 147)
(128, 160)
(128, 164)
(128, 151)
(128, 156)
(128, 147)
(128, 160)
(128, 164)
(128, 138)
(128, 121)
(128, 134)
(128, 130)
(128, 143)
(128, 130)
(128, 147)
(128, 130)
(128, 151)
(128, 138)
(128, 151)
(128, 125)
(128, 143)
(128, 151)
(128, 138)
(128, 138)
(128, 156)
(128, 138)
(128, 125)
(128, 152)
(128, 138)
(128, 164)
(128, 138)
(128, 160)
(128, 164)
(128, 164)
(128, 160)
(128, 164)
(128, 160)
(128, 177)
(128, 143)
(128, 164)
(128, 173)
(128, 164)
(128, 143)
(128, 156)
(128, 160)
(128, 147)
(128, 160)
(128, 156)
(128, 156)
(128, 160)
(128, 173)
(128, 160)
(128, 156)
(128, 151)
(128, 160)
(128, 160)
(128, 87)
(128, 91)
(128, 121)
(128, 151)
(128, 138)
(128, 151)
(128, 168)
(128, 151)
(128, 151)
(128, 173)
(128, 151)
(128, 156)
(128, 160)
(128, 134)
(128, 151)
(128, 168)
(128, 151)
(128, 168)
(128, 156)
(128, 156)
(128, 164)
(128, 143)
(128, 151)
(128, 156)
(128, 147)
(128, 151)
(128, 160)
(128, 168)
(128, 173)
(128, 156)
(128, 160)
(128, 147)
(128, 160)
(128, 181)
(128, 168)
(128, 160)
(128, 156)
(128, 160)
(128, 156)
(128, 168)
(128, 164)
(128, 177)
(128, 151)
(128, 173)
(128, 156)
(128, 160)
(128, 156)
(128, 164)
(128, 160)
(128, 138)
(128, 164)
(128, 173)
(128, 151)
(128, 156)
(128, 164)
(128, 156)
(128, 138)
(128, 160)
(128, 143)
(128, 160)
(128, 138)
(128, 156)
(128, 151)
(128, 156)
(128, 147)
(128, 147)
(128, 160)
(128, 160)
(128, 156)
(128, 156)
(128, 151)
(128, 164)
(128, 125)
(128, 156)
(128, 156)
(128, 134)
(128, 151)
(128, 160)
(128, 156)
(128, 156)
(128, 156)
(128, 151)
(128, 143)
(128, 151)
(128, 160)
(128, 160)
(128, 134)
(128, 130)
(128, 91)
(128, 160)
(128, 168)
(128, 156)
(128, 164)
(128, 147)
(128, 156)
(128, 138)
(128, 160)
(128, 160)
(128, 160)
(128, 160)
(128, 168)
(128, 156)
(128, 160)
(128, 156)
(128, 151)
(128, 164)
(128, 151)
(128, 147)
(128, 151)
(128, 164)
(128, 156)
(128, 168)
(128, 151)
(128, 164)
(128, 177)
(128, 143)
(128, 156)
(128, 160)
(128, 147)
(128, 147)
(128, 130)
(128, 160)
(128, 164)
(128, 181)
(128, 168)
(128, 156)
(128, 156)
(128, 151)
(128, 160)
(128, 168)
(128, 143)
(128, 160)
(128, 160)
(128, 143)
(128, 168)
(128, 164)
(128, 147)
(128, 160)
(128, 143)
(128, 177)
(128, 164)
(128, 134)
(128, 95)
(128, 156)
(128, 151)
(128, 160)
(128, 151)
(128, 151)
(128, 164)
(128, 177)
(128, 151)
(128, 143)
(128, 164)
(128, 156)
(128, 168)
(128, 173)
(128, 143)
(128, 143)
(128, 160)
(128, 173)
(128, 151)
(128, 147)
(128, 147)
(128, 151)
(128, 168)
(128, 160)
(128, 156)
(128, 168)
(128, 130)
(128, 164)
(128, 168)
(128, 143)
(128, 168)
(128, 164)
(128, 143)
(128, 164)
(128, 160)
(128, 160)
(128, 156)
(128, 156)
(128, 164)
(128, 160)
(128, 95)
(128, 108)
(128, 164)
(128, 156)
(128, 151)
(128, 151)
(128, 173)
(128, 147)
(128, 117)
(128, 130)
(128, 151)
(128, 160)
(128, 151)
(128, 168)
(128, 177)
(128, 138)
(128, 168)
(128, 164)
(128, 156)
(128, 168)
(128, 164)
(128, 173)
(128, 168)
(128, 151)
(128, 164)
(128, 143)
(128, 160)
(128, 181)
(128, 181)
(128, 151)
(128, 156)
(128, 143)
(128, 160)
(128, 168)
(128, 82)
(128, 134)
(128, 186)
(128, 164)
(128, 164)
(128, 147)
(128, 181)
(128, 156)
(128, 164)
(128, 108)
(128, 108)
(128, 147)
(128, 138)
(128, 164)
(128, 160)
(128, 160)
(128, 156)
(128, 151)
(128, 160)
(128, 156)
(128, 160)
(128, 143)
(128, 138)
(128, 147)
(128, 168)
(128, 151)
(128, 151)
(128, 160)
(128, 134)
(128, 168)
(128, 160)
(128, 160)
(128, 151)
(128, 194)
(128, 160)
(128, 160)
(128, 147)
(128, 160)
(128, 151)
(128, 173)
(128, 134)
(128, 156)
(128, 160)
(128, 177)
(128, 151)
(128, 168)
(128, 168)
(128, 151)
(128, 147)
(128, 181)
(128, 160)
(128, 108)
(128, 108)
(128, 160)
(128, 173)
(128, 156)
(128, 151)
(128, 160)
(128, 156)
(128, 173)
(128, 160)
(128, 173)
(128, 177)
(128, 160)
(128, 156)
(128, 168)
(128, 151)
(128, 147)
(128, 117)
(128, 104)
(128, 181)
(128, 164)
(128, 164)
(128, 164)
(128, 156)
(128, 177)
(128, 168)
(128, 160)
(128, 108)
(128, 134)
(128, 147)
(128, 181)
(128, 160)
(128, 147)
(128, 147)
(128, 168)
(128, 151)
(128, 168)
(128, 160)
(128, 147)
(128, 186)
(128, 156)
(128, 160)
(128, 138)
(128, 168)
(128, 156)
(128, 168)
(128, 173)
(128, 173)
(128, 168)
(128, 134)
(128, 156)
(128, 151)
(128, 164)
(128, 156)
(128, 143)
(128, 164)
(128, 160)
(128, 168)
(128, 164)
(128, 134)
(128, 91)
(128, 147)
(128, 173)
(128, 147)
(128, 160)
(128, 138)
(128, 138)
(128, 125)
(128, 164)
(128, 168)
(128, 173)
(128, 138)
(128, 164)
(128, 147)
(128, 160)
(128, 156)
(128, 164)
(128, 164)
(128, 156)
(128, 138)
(128, 160)
(128, 156)
(128, 164)
(128, 156)
(128, 138)
(128, 143)
(128, 156)
(128, 160)
(128, 147)
(128, 160)
(128, 160)
(128, 151)
(128, 130)
(128, 164)
(128, 143)
(128, 138)
(128, 160)
(128, 156)
(128, 151)
(128, 156)
(128, 147)
(128, 164)
(128, 147)
(128, 151)
(128, 160)
(128, 151)
(128, 151)
(128, 147)
(128, 156)
(128, 164)
(128, 147)
(128, 151)
(128, 134)
(128, 147)
(128, 168)
(128, 156)
(128, 147)
(128, 147)
(128, 147)
(128, 147)
(128, 168)
(128, 151)
(128, 117)
(128, 117)
(128, 156)
(128, 156)
(128, 143)
(128, 147)
(128, 177)
(128, 134)
(128, 164)
(128, 134)
(128, 156)
(128, 151)
(128, 173)
(128, 177)
(128, 151)
(128, 156)
(128, 168)
(128, 160)
(128, 156)
(128, 156)
(128, 156)
(128, 160)
(128, 160)
(128, 156)
(128, 164)
(128, 168)
(128, 160)
(128, 151)
(128, 168)
(128, 151)
(128, 151)
(128, 147)
(128, 151)
(128, 156)
(128, 156)
(128, 156)
(128, 156)
(128, 147)
(128, 160)
(128, 151)
(128, 164)
(128, 173)
(128, 160)
(128, 168)
(128, 160)
(128, 130)
(128, 160)
(128, 181)
(128, 156)
(128, 143)
(128, 160)
(128, 164)
(128, 186)
(128, 156)
(128, 168)
(128, 156)
(128, 160)
(128, 164)
(128, 104)
(128, 130)
(128, 173)
(128, 168)
(128, 173)
(128, 138)
(128, 177)
(128, 151)
(128, 164)
(128, 147)
(128, 151)
(128, 151)
(128, 156)
(128, 168)
(128, 160)
(128, 121)
(128, 108)
(128, 160)
(128, 138)
(128, 168)
(128, 156)
(128, 173)
(128, 160)
(128, 168)
(128, 156)
(128, 164)
(128, 156)
(128, 156)
(128, 190)
(128, 164)
(128, 156)
(128, 156)
(128, 164)
(128, 164)
(128, 147)
(128, 151)
(128, 130)
(128, 160)
(128, 156)
(128, 134)
(128, 87)
